id,news,url,label
431,ထိုင်းရောက် မြန်မာများ တင်းကြပ်စွာ ဖမ်းဆီးစစ်ဆေးခံရမှု NUG/PDF ‌ထောက်ပို့များကြောင့်ဟု စစ်တပ်ဝါဒဖြန့်သူများ သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/02/26/%e1%80%91%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%b8%e1%80%9b%e1%80%b1%e1%80%ac%e1%80%80%e1%80%ba-%e1%80%99%e1%80%bc%e1%80%94%e1%80%ba%e1%80%99%e1%80%ac%e1%80%99%e1%80%bb%e1%80%ac%e1%80%b8-%e1%80%90/,Fake
432,NUG နွေဦးတော်လှန်ရေးတွင် ငွေကြေးထိန်းသိမ်းသည့် အခန်းကဏ္ဍတွင်သာ တာဝန်ယူထားကြောင်း NUG ဝန်ကြီးချုပ် ပြောဆိုသယောင် သတင်းအမှားဖြန့်နေ,https://myanmarfactcheckingnetwork.org/2025/02/26/nug-%e1%80%94%e1%80%bd%e1%80%b1%e1%80%a6%e1%80%b8%e1%80%90%e1%80%b1%e1%80%ac%e1%80%ba%e1%80%9c%e1%80%be%e1%80%94%e1%80%ba%e1%80%9b%e1%80%b1%e1%80%b8%e1%80%90%e1%80%bd%e1%80%84%e1%80%ba-%e1%80%84/,Fake
433,ညောင်ရွှေမြို့နယ် ပြည်သူပိုင်ပစ္စည်းများနှင့် နေအိမ်များအား PDF တပ်ဖွဲ့က ဖောက်ထွင်းခိုးယူနေဟု သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/02/25/%e1%80%8a%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%9b%e1%80%bd%e1%80%be%e1%80%b1%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%94%e1%80%9a%e1%80%ba-%e1%80%95%e1%80%bc%e1%80%8a%e1%80%ba%e1%80%9e/,Fake
434,လွိုင်ကော်မြို့ခံ လုပ်ငန်းရှင်တွေဆီကို ခြိမ်း ခြောက်‌ငွေတောင်းခံနေတဲ့ Loikaw Local PDF အဖွဲ့တံဆိပ်ပါ ထုတ်ပြန်ချက် အတု,https://myanmarfactcheckingnetwork.org/2025/02/25/%e1%80%9c%e1%80%bd%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%80%e1%80%b1%e1%80%ac%e1%80%ba%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%81%e1%80%b6-%e1%80%9c%e1%80%af%e1%80%95%e1%80%ba%e1%80%84/,Fake
435,မန်လည်ရွာကိုPDFတွေစုဖွဲ့တဲ့နေရာဖြစ်လို့ လေကြောင်းတိုက်ခိုက်ခဲ့တယ်လို့ စစ်ကောင်‌စီ‌‌ ထောက်ခံသူ‌တွေ ဝါဒဖြန့်,https://myanmarfactcheckingnetwork.org/2025/02/24/%e1%80%99%e1%80%94%e1%80%ba%e1%80%9c%e1%80%8a%e1%80%ba%e1%80%9b%e1%80%bd%e1%80%ac%e1%80%80%e1%80%ad%e1%80%afpdf%e1%80%90%e1%80%bd%e1%80%b1%e1%80%85%e1%80%af%e1%80%96%e1%80%bd%e1%80%b2%e1%80%b7/,Fake
436,လောင်းလုံးမှာ စစ်ကောင်စီလက်နက်ကြီးကြောင့် PDF ခုနစ်ဦးသေဆုံးတယ်ဆိုတဲ့သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/02/24/%e1%80%9c%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%b8%e1%80%9c%e1%80%af%e1%80%b6%e1%80%b8%e1%80%99%e1%80%be%e1%80%ac-%e1%80%85%e1%80%85%e1%80%ba%e1%80%80%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba-2/,Fake
437,ဖရူဆိုမြို့နယ် အနောက်ခြမ်းရှိ ဆေးရုံကို လေကြောင်းတိုက်ခိုက်ခြင်းကြောင့် ထိခိုက်သေဆုံးမှု အမြောက်အများရှိဆိုပြီး ဝါဒဖြန့်ချိ,https://myanmarfactcheckingnetwork.org/2025/02/20/%e1%80%96%e1%80%9b%e1%80%b0%e1%80%86%e1%80%ad%e1%80%af%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%94%e1%80%9a%e1%80%ba-%e1%80%a1%e1%80%94%e1%80%b1%e1%80%ac%e1%80%80%e1%80%ba%e1%80%81%e1%80%bc/,Fake
438,ထိုင်းတွင် တော်လှန်ရေးထောက်ခံသူ မြန်မာ တစ်ရာကျော် ဖမ်းဆီးခံရ ဆိုသည့် သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/02/17/%e1%80%91%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%b8%e1%80%90%e1%80%bd%e1%80%84%e1%80%ba-%e1%80%90%e1%80%b1%e1%80%ac%e1%80%ba%e1%80%9c%e1%80%be%e1%80%94%e1%80%ba%e1%80%9b%e1%80%b1%e1%80%b8%e1%80%91/,Fake
439,အေအေ က ရွာသားတွေရဲ့ ကျွဲ၊ နွားတွေကို မိုင်းထောင်သတ်ပြီး ရိက္ခာလုပ်စားနေတယ်ဆိုတဲ့သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/02/17/%e1%80%a1%e1%80%b1%e1%80%a1%e1%80%b1-%e1%80%80-%e1%80%9b%e1%80%bd%e1%80%ac%e1%80%9e%e1%80%ac%e1%80%b8%e1%80%90%e1%80%bd%e1%80%b1%e1%80%9b%e1%80%b2%e1%80%b7-%e1%80%80%e1%80%bb%e1%80%bd%e1%80%b2/,Fake
440,ဗိုလ်ချုပ်မွေးနေ့မှာ ဒေါ်အောင်ဆန်းစုကြည်ကိုလွတ်ငြိမ်းချမ်းသာခွင့်ပေးလိုက်တယ်ဆိုတဲ့သတင်းမှား,https://myanmarfactcheckingnetwork.org/2025/02/13/%e1%80%97%e1%80%ad%e1%80%af%e1%80%9c%e1%80%ba%e1%80%81%e1%80%bb%e1%80%af%e1%80%95%e1%80%ba%e1%80%99%e1%80%bd%e1%80%b1%e1%80%b8%e1%80%94%e1%80%b1%e1%80%b7%e1%80%99%e1%80%be%e1%80%ac-%e1%80%92%e1%80%b1/,Fake
441,ထုတ်ပြန်ချက်အတုအသုံးပြုပြီး MODအတွင်းဝန်ကို ရန်ပုံငွေကိစ္စစွပ်စွဲပြောဆိုတဲ့သတင်းမှား,https://myanmarfactcheckingnetwork.org/2025/02/12/%e1%80%91%e1%80%af%e1%80%90%e1%80%ba%e1%80%95%e1%80%bc%e1%80%94%e1%80%ba%e1%80%81%e1%80%bb%e1%80%80%e1%80%ba%e1%80%a1%e1%80%90%e1%80%af%e1%80%a1%e1%80%9e%e1%80%af%e1%80%b6%e1%80%b8%e1%80%95%e1%80%bc/,Fake
442,မိုးကုတ် ဗုံးကြဲခံရမှုအတွင်း TNLA တပ်ဖွဲ့ဝင် ၅၀ ထက်မနည်းသေဆုံးဟု သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/02/11/%e1%80%99%e1%80%ad%e1%80%af%e1%80%b8%e1%80%80%e1%80%af%e1%80%90%e1%80%ba-%e1%80%97%e1%80%af%e1%80%b6%e1%80%b8%e1%80%80%e1%80%bc%e1%80%b2%e1%80%81%e1%80%b6%e1%80%9b%e1%80%99%e1%80%be%e1%80%af%e1%80%a1/,Fake
443,တော်လှန်ရေးအလှူငွေ မထည့်လို့ မြန်မာရှစ်ဦး မလေးရှားမှာ ပြန်ပေးဆွဲခံရတယ်ဆိုပြီး သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/02/10/%e1%80%90%e1%80%b1%e1%80%ac%e1%80%ba%e1%80%9c%e1%80%be%e1%80%94%e1%80%ba%e1%80%9b%e1%80%b1%e1%80%b8%e1%80%a1%e1%80%9c%e1%80%be%e1%80%b0%e1%80%84%e1%80%bd%e1%80%b1-%e1%80%99%e1%80%91%e1%80%8a%e1%80%b7/,Fake
444,KNU ဥက္ကဌ ကွယ်ထူးဝင်း ပိုင် ကျားဖြန့်သုံး ပစ္စည်းများ ထိုင်းရဲဖမ်းဆီးဆိုတဲ့ သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/02/05/knu-%e1%80%a5%e1%80%80%e1%80%b9%e1%80%80%e1%80%8c-%e1%80%80%e1%80%bd%e1%80%9a%e1%80%ba%e1%80%91%e1%80%b0%e1%80%b8%e1%80%9d%e1%80%84%e1%80%ba%e1%80%b8-%e1%80%95%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba/,Fake
445,ဖမ်းဆီးခံတရားမဝင်မြန်မာရွှေ့ပြောင်းအလုပ်သမားတွေကို NLDအားပေးထောက်ခံသူတွေလို့ စွပ်စွဲပြောဆိုနေတဲ့သတင်းမှား,https://myanmarfactcheckingnetwork.org/2025/02/03/%e1%80%96%e1%80%99%e1%80%ba%e1%80%b8%e1%80%86%e1%80%ae%e1%80%b8%e1%80%81%e1%80%b6%e1%80%90%e1%80%9b%e1%80%ac%e1%80%b8%e1%80%99%e1%80%9d%e1%80%84%e1%80%ba%e1%80%99%e1%80%bc%e1%80%94%e1%80%ba%e1%80%99/,Fake
446,ရှမ်းတောင်PDFအကြမ်းဖက်အဖွဲ့ SSLRUနှင့်SSRY အတင်းအဓမ္မလူသစ်စုဆောင်းခံရတဲ့ ၁၇နှစ်အရွယ် ရဲဘော်ခန့်အပါအဝင် ၁၅ ဦး သေဆုံးဆိုပြီး ဝါဒဖြန့်ချိတဲ့ သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/02/02/%e1%80%9b%e1%80%be%e1%80%99%e1%80%ba%e1%80%b8%e1%80%90%e1%80%b1%e1%80%ac%e1%80%84%e1%80%bapdf%e1%80%a1%e1%80%80%e1%80%bc%e1%80%99%e1%80%ba%e1%80%b8%e1%80%96%e1%80%80%e1%80%ba%e1%80%a1%e1%80%96/,Fake
447,ဓာတ်ပုံအဟောင်း အသုံးပြု၍ ပအိုဝ်းပြည်သူတွေကို PNLA က သတ်ဖြတ်ခဲ့ဟု သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/01/31/%e1%80%93%e1%80%ac%e1%80%90%e1%80%ba%e1%80%95%e1%80%af%e1%80%b6%e1%80%a1%e1%80%9f%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%b8-%e1%80%a1%e1%80%9e%e1%80%af%e1%80%b6%e1%80%b8%e1%80%95%e1%80%bc%e1%80%af/,Fake
448,အရပ်သားတွေရှိတဲ့နေရာကိုဗုံးကြဲချခဲ့ပေမယ့် TNLAအကြီးပိုင်းများစွာသေဆုံးလို့စစ်ကောင်စီဝါဒဖြန့်,https://myanmarfactcheckingnetwork.org/2025/01/24/%e1%80%a1%e1%80%9b%e1%80%95%e1%80%ba%e1%80%9e%e1%80%ac%e1%80%b8%e1%80%90%e1%80%bd%e1%80%b1%e1%80%9b%e1%80%be%e1%80%ad%e1%80%90%e1%80%b2%e1%80%b7%e1%80%94%e1%80%b1%e1%80%9b%e1%80%ac%e1%80%80%e1%80%ad-2/,Fake
449,NUG မှ အသက်မပြည့်သေးသည့်ကလေးငယ်များအား စစ်သားစုဆောင်းထားဆိုသည့် သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/01/22/nug-%e1%80%99%e1%80%be-%e1%80%a1%e1%80%9e%e1%80%80%e1%80%ba%e1%80%99%e1%80%95%e1%80%bc%e1%80%8a%e1%80%b7%e1%80%ba%e1%80%9e%e1%80%b1%e1%80%b8%e1%80%9e%e1%80%8a%e1%80%b7%e1%80%ba%e1%80%80%e1%80%9c/,Fake
450,တကူရွာကို စစ်ကောင်စီတပ် ဗုံးကြဲပြီး တော်လှန်ရေးအဖွဲ့တွေကို အပြစ်ပုံချဖို့ ကြိုးပမ်း,https://myanmarfactcheckingnetwork.org/2025/01/22/%e1%80%90%e1%80%80%e1%80%b0%e1%80%9b%e1%80%bd%e1%80%ac%e1%80%80%e1%80%ad%e1%80%af-%e1%80%85%e1%80%85%e1%80%ba%e1%80%80%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%85%e1%80%ae%e1%80%90%e1%80%95%e1%80%ba/,Fake
451,မြောက်ဦး လေကြောင်းတိုက်ခိုက်ခံရမှုတွင် သေဆုံးခဲ့သူများသည် စစ်သုံ့ပန်းများမဟုတ်ဘဲ အေအေနှင့် CDM ဝန်ထမ်းများ ဟုဆိုသည့် သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/01/20/%e1%80%99%e1%80%bc%e1%80%b1%e1%80%ac%e1%80%80%e1%80%ba%e1%80%a6%e1%80%b8-%e1%80%9c%e1%80%b1%e1%80%80%e1%80%bc%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%b8%e1%80%90%e1%80%ad%e1%80%af%e1%80%80%e1%80%ba/,Fake
452,အမေရိကန်နိုင်ငံ၊ Los Angeles မြို့ တောမီးလောင်မှုမှာ မီးကွင်းတဲ့အိမ်ဆိုပြီး ဘာသာအလိုက် ဖြန့်ဝေ နေတဲ့ သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/01/16/%e1%80%a1%e1%80%99%e1%80%b1%e1%80%9b%e1%80%ad%e1%80%80%e1%80%94%e1%80%ba%e1%80%94%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%84%e1%80%b6%e1%81%8a-los-angeles-%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af/,Fake
453,ပြည်သူတွေကို လက်နက်ဖြင့် ခြိမ်းခြောက်ဆက်ကြေးကောက်သည့် PNLA အဖွဲ့ဝင် ၂ ဦးကိုရှင်းလင်းလိုက်ကြောင်း သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/01/15/%e1%80%95%e1%80%bc%e1%80%8a%e1%80%ba%e1%80%9e%e1%80%b0%e1%80%90%e1%80%bd%e1%80%b1%e1%80%80%e1%80%ad%e1%80%af-%e1%80%9c%e1%80%80%e1%80%ba%e1%80%94%e1%80%80%e1%80%ba%e1%80%96%e1%80%bc%e1%80%84%e1%80%b7/,Fake
454,တန်ဖိုးကြီး ကားကံစမ်းမဲ လိမ်လည်မှုများ,https://myanmarfactcheckingnetwork.org/2025/01/13/%e1%80%90%e1%80%94%e1%80%ba%e1%80%96%e1%80%ad%e1%80%af%e1%80%b8%e1%80%80%e1%80%bc%e1%80%ae%e1%80%b8-%e1%80%80%e1%80%ac%e1%80%b8%e1%80%80%e1%80%b6%e1%80%85%e1%80%99%e1%80%ba%e1%80%b8%e1%80%99%e1%80%b2/,Fake
455,KNDFနဲ့PDFဆီဂိုဒေါင်စခန်းကိုပေါင်၁၀၀၀ဗုံးကြဲပြီး KNDFနဲ့PDFထိခိုက်သေဆုံးအများအပြားရှိတယ် ဆိုပြီး ဝါဒဖြန့်ချိ,https://myanmarfactcheckingnetwork.org/2025/01/01/kndf%e1%80%94%e1%80%b2%e1%80%b7pdf%e1%80%86%e1%80%ae%e1%80%82%e1%80%ad%e1%80%af%e1%80%92%e1%80%b1%e1%80%ab%e1%80%84%e1%80%ba%e1%80%85%e1%80%81%e1%80%94%e1%80%ba%e1%80%b8%e1%80%80%e1%80%ad%e1%80%af/,Fake
456,ထုတ်ပြန်ချက်အတုကိုသုံးပြီး PDFပေါ်ပုံချတဲ့သတင်းမှား,https://myanmarfactcheckingnetwork.org/2024/12/27/%e1%80%91%e1%80%af%e1%80%90%e1%80%ba%e1%80%95%e1%80%bc%e1%80%94%e1%80%ba%e1%80%81%e1%80%bb%e1%80%80%e1%80%ba%e1%80%a1%e1%80%90%e1%80%af%e1%80%80%e1%80%ad%e1%80%af%e1%80%9e%e1%80%af%e1%80%b6%e1%80%b8/,Fake
457,TNLA က တွေ့သမျှလူတွေကို အကုန်ဖမ်းပြီး လူသစ်စုဆောင်းကာ ရှေ့တန်းသို့ပို့ဆောင်နေဟု စစ်လော်ဘီများကဝါဒဖြန့်,https://myanmarfactcheckingnetwork.org/2024/12/24/tnla-%e1%80%80-%e1%80%90%e1%80%bd%e1%80%b1%e1%80%b7%e1%80%9e%e1%80%99%e1%80%bb%e1%80%be%e1%80%9c%e1%80%b0%e1%80%90%e1%80%bd%e1%80%b1%e1%80%80%e1%80%ad%e1%80%af-%e1%80%a1%e1%80%80%e1%80%af%e1%80%94/,Fake
458,တောင်ကိုရီးယားရှိ NUG ရုံးမှာ ပက်စ်ပို့သက်တမ်းတိုးခဲ့သူ တွေ တရားမဝင်အဖြစ်နေထိုင်နေရတယ်ဆိုတဲ့ သတင်းမှား,https://myanmarfactcheckingnetwork.org/2024/12/21/%e1%80%90%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%80%e1%80%ad%e1%80%af%e1%80%9b%e1%80%ae%e1%80%b8%e1%80%9a%e1%80%ac%e1%80%b8%e1%80%9b%e1%80%be%e1%80%ad-nug-%e1%80%9b%e1%80%af%e1%80%b6%e1%80%b8/,Fake
459,ရပ်စောက်မြို့နယ်၊ ကျောက်ဂူရွာအဝင်တံတားကို DPLAနဲ့PDFတွေ မိုင်းခွဲဖျက်ဆီးခဲ့တယ်ဆိုတဲ့ သတင်းမှား,https://myanmarfactcheckingnetwork.org/2024/12/20/%e1%80%9b%e1%80%95%e1%80%ba%e1%80%85%e1%80%b1%e1%80%ac%e1%80%80%e1%80%ba%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%94%e1%80%9a%e1%80%ba%e1%81%8a-%e1%80%80%e1%80%bb%e1%80%b1%e1%80%ac%e1%80%80/,Fake
460,ရန်ကုန်တွင် ပေါ်တာဆွဲမှုမရှိဘဲ PDF များကို ဖမ်းဆီးနေခြင်းဖြစ်ဟု စစ်‌တပ်ထောက်ခံတယ်လီဂရမ်ချန်နယ်များ သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2024/12/18/%e1%80%9b%e1%80%94%e1%80%ba%e1%80%80%e1%80%af%e1%80%94%e1%80%ba%e1%80%90%e1%80%bd%e1%80%84%e1%80%ba-%e1%80%95%e1%80%b1%e1%80%ab%e1%80%ba%e1%80%90%e1%80%ac%e1%80%86%e1%80%bd%e1%80%b2%e1%80%99%e1%80%be/,Fake
461,ကရင်နီတွင် စစ်ကောင်စီတပ်၏ အဆိပ်ငွေ့ဗုံးများကြောင့် KNDF/ PDF အဖွဲ့ဝင်များ အချင်းချင်းပစ်သတ်မှုများ ဖြစ်ပွားနေဟု သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2024/12/16/%e1%80%80%e1%80%9b%e1%80%84%e1%80%ba%e1%80%94%e1%80%ae%e1%80%90%e1%80%bd%e1%80%84%e1%80%ba-%e1%80%85%e1%80%85%e1%80%ba%e1%80%80%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%85%e1%80%ae%e1%80%90%e1%80%95/,Fake
462,လောင်းလုံးမှာ စစ်ကောင်စီစစ်ကြောင်း ပစ်သတ်ခဲ့တဲ့အမျိုးသမီးကို PDF လို့ ပုံဖော်သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2024/12/16/%e1%80%9c%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%b8%e1%80%9c%e1%80%af%e1%80%b6%e1%80%b8%e1%80%99%e1%80%be%e1%80%ac-%e1%80%85%e1%80%85%e1%80%ba%e1%80%80%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%85/,Fake
463,ရခိုင်ပြည်၊ တောင်ကုတ်မြို့ (၃၄၆) အား စစ်တပ်က အပြည့်အဝပြန်လည်ထိန်းချုပ်လိုက်ပြီလို့ ဖြန့်ချိနေ,https://myanmarfactcheckingnetwork.org/2024/12/16/%e1%80%9b%e1%80%81%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%95%e1%80%bc%e1%80%8a%e1%80%ba%e1%81%8a-%e1%80%90%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%80%e1%80%af%e1%80%90%e1%80%ba%e1%80%99%e1%80%bc/,Fake
464,AA က အဓမ္မလူသစ်စုဆောင်းလို့ ထွက်ပြေးလာတဲ့ ရခိုင်လူငယ်တွေ ထိုင်းမှာ အဖမ်းခံရတယ်ဆိုတဲ့ သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2024/12/13/aa-%e1%80%80-%e1%80%a1%e1%80%93%e1%80%99%e1%80%b9%e1%80%99%e1%80%9c%e1%80%b0%e1%80%9e%e1%80%85%e1%80%ba%e1%80%85%e1%80%af%e1%80%86%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%b8%e1%80%9c%e1%80%ad/,Fake
465,ဖရူဆိုတွင် နေပြည်တော် PDF မောင်းနှင်လာသည့်ယာဉ်တစ်စီး မိုင်းဆွဲခံရပြီး ထိခိုက်သေဆုံးသူ ၁၅ ဦးရှိဟု သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2024/12/12/%e1%80%96%e1%80%9b%e1%80%b0%e1%80%86%e1%80%ad%e1%80%af%e1%80%90%e1%80%bd%e1%80%84%e1%80%ba-%e1%80%94%e1%80%b1%e1%80%95%e1%80%bc%e1%80%8a%e1%80%ba%e1%80%90%e1%80%b1%e1%80%ac%e1%80%ba-pdf-%e1%80%99/,Fake
466,စစ်ကောင်စီဖမ်းဆီသတ်ဖြတ်ခဲ့တဲ့ပြည်သူ၄ဦးကို PDFလက်ချက်လို့ ရေးသားဖြန့်ဝေနေတဲ့သတင်းမှား,https://myanmarfactcheckingnetwork.org/2024/12/12/%e1%80%85%e1%80%85%e1%80%ba%e1%80%80%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%85%e1%80%ae%e1%80%96%e1%80%99%e1%80%ba%e1%80%b8%e1%80%86%e1%80%ae%e1%80%9e%e1%80%90%e1%80%ba%e1%80%96%e1%80%bc%e1%80%90/,Fake
467,စကခမှူး ဗိုလ်မှူးချုပ်သူရိန်ထွန်း ဖမ်းဆီးခံရတာ မဟုတ်ဘူးဆိုတဲ့ သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2024/12/12/%e1%80%85%e1%80%80%e1%80%81%e1%80%99%e1%80%be%e1%80%b0%e1%80%b8-%e1%80%97%e1%80%ad%e1%80%af%e1%80%9c%e1%80%ba%e1%80%99%e1%80%be%e1%80%b0%e1%80%b8%e1%80%81%e1%80%bb%e1%80%af%e1%80%95%e1%80%ba%e1%80%9e/,Fake
468,လေကြောင်းတိုက်ခိုက်မှု စစ်ရာဇာဝတ်မှုမြောက်ကြောင်း မျက်ကွယ်ပြု အားပေးနေတဲ့ စစ်လော်ဘီအပေါင်းအပါများ,https://myanmarfactcheckingnetwork.org/2024/12/11/%e1%80%9c%e1%80%b1%e1%80%80%e1%80%bc%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%b8%e1%80%90%e1%80%ad%e1%80%af%e1%80%80%e1%80%ba%e1%80%81%e1%80%ad%e1%80%af%e1%80%80%e1%80%ba%e1%80%99%e1%80%be%e1%80%af-3/,Fake
469,မံစီတွင် ဒေသခံပြည်သူများကို KIA နှင့် PDF က လူသားဒိုင်းအဖြစ် အသုံးချ‌နေသောကြောင့် သေဆုံးသူများဆိုသည့် သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2024/12/11/%e1%80%99%e1%80%b6%e1%80%85%e1%80%ae%e1%80%90%e1%80%bd%e1%80%84%e1%80%ba-%e1%80%92%e1%80%b1%e1%80%9e%e1%80%81%e1%80%b6%e1%80%95%e1%80%bc%e1%80%8a%e1%80%ba%e1%80%9e%e1%80%b0%e1%80%99%e1%80%bb%e1%80%ac/,Fake
470,အပြစ်မဲ့ ပြည်သူ ၄ ဉီးကို အကြမ်းဖက် PDF အစွန်းရောက်လူသတ်သမားများက အကြောင်းမဲ့ ပစ်သတ်သွားကြောင်း သိရဆိုပြီး ဝါဒဖြန့်,https://myanmarfactcheckingnetwork.org/2024/12/10/%e1%80%a1%e1%80%95%e1%80%bc%e1%80%85%e1%80%ba%e1%80%99%e1%80%b2%e1%80%b7-%e1%80%95%e1%80%bc%e1%80%8a%e1%80%ba%e1%80%9e%e1%80%b0-%e1%81%84-%e1%80%89%e1%80%ae%e1%80%b8%e1%80%80%e1%80%ad%e1%80%af/,Fake
471,ရုပ်သံဖိုင်ဟောင်းသုံးပြီး TNLA မှခေါင်းဆောင်ပိုင်းတစ်ဦးသေဆုံးသယောင် ဝါဒဖြန့်,https://myanmarfactcheckingnetwork.org/2024/12/07/%e1%80%9b%e1%80%af%e1%80%95%e1%80%ba%e1%80%9e%e1%80%b6%e1%80%96%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%9f%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%b8%e1%80%9e%e1%80%af%e1%80%b6%e1%80%b8%e1%80%95/,Fake
472,တာချီလိတ်တွင် ဖမ်းဆီးခံထားရသော ဓားပြများ NUG ကို အလုပ်လုပ်ပေးနေသူများဟုဆိုသည့် သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2024/12/05/%e1%80%90%e1%80%ac%e1%80%81%e1%80%bb%e1%80%ae%e1%80%9c%e1%80%ad%e1%80%90%e1%80%ba%e1%80%90%e1%80%bd%e1%80%84%e1%80%ba-%e1%80%96%e1%80%99%e1%80%ba%e1%80%b8%e1%80%86%e1%80%ae%e1%80%b8%e1%80%81%e1%80%b6/,Fake
473,လွိုင်လင်လေးမြို့နယ်ရှိ ထီးစဲခါးကျောင်းတိုက်ဆရာတော်အား အကြမ်းဖက် KNDF/PDF များမှ ရက်ရက်စက်စက် သတ်ဖြတ် ဆိုပြီး ဝါဒဖြန့်,https://myanmarfactcheckingnetwork.org/2024/12/03/%e1%80%9c%e1%80%bd%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%9c%e1%80%84%e1%80%ba%e1%80%9c%e1%80%b1%e1%80%b8%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%94%e1%80%9a%e1%80%ba%e1%80%9b%e1%80%be/,Fake
474,ထားဝယ် ရှင်မုတ္ထီးရွာတွင် စစ်ကောင်စီလက်နက်ကြီးကြောင့် အရပ်သားသေဆုံးမှုအပေါ် စိစစ်ချက်,https://myanmarfactcheckingnetwork.org/2024/11/25/%e1%80%91%e1%80%ac%e1%80%b8%e1%80%9d%e1%80%9a%e1%80%ba-%e1%80%9b%e1%80%be%e1%80%84%e1%80%ba%e1%80%99%e1%80%af%e1%80%90%e1%80%b9%e1%80%91%e1%80%ae%e1%80%b8%e1%80%9b%e1%80%bd%e1%80%ac%e1%80%90%e1%80%bd/,Fake
475,နောင်ချိုမြို့ကို စစ်ကောင်စီတပ် ပြန်ထိန်းချုပ်နိုင်ပြီဟု ဝါဒဖြန့်,https://myanmarfactcheckingnetwork.org/2024/11/24/%e1%80%94%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%81%e1%80%bb%e1%80%ad%e1%80%af%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%80%e1%80%ad%e1%80%af-%e1%80%85%e1%80%85%e1%80%ba%e1%80%80%e1%80%b1/,Fake
