id,news,url,label,source_domain
915,ဖိလစ်ပိုင်က ဗီဒီယိုဖိုင်အဟောင်းကို ပြုပြင်၍ ဗန်းမော်မြို့ တိုက်ပွဲအခြေအနေဟု သတင်းအမှားများ ပျံ့နှံ့နေ,https://myanmarfactcheckingnetwork.org/2025/04/28/%e1%80%96%e1%80%ad%e1%80%9c%e1%80%85%e1%80%ba%e1%80%95%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%80-%e1%80%97%e1%80%ae%e1%80%92%e1%80%ae%e1%80%9a%e1%80%ad%e1%80%af%e1%80%96%e1%80%ad%e1%80%af%e1%80%84/,1,myanmarfactcheckingnetwork.org
916,သမ္မတအော်တေဂါက ရာထူးမှ နုတ်ထွက်ရန်ငြင်းဆန်နေစဉ်အတွင်း...,https://news-eleven.com/international/59168,0,news-eleven.com
917,အိန္ဒိယက ဆင်​ဒေါစစ်ဆင်​ရေးအမည်ဖြင့် ပါကစ္စတန်ရှိ ​နေရာကိုးခုကို...,https://news-eleven.com/article/302540,0,news-eleven.com
918,နိုင်ငံခြားရုပ်ရှင်ဇာတ်ကားများကို အခွန် ၁၀၀...,https://news-eleven.com/article/302507,0,news-eleven.com
919,စစ်မှုထမ်းဖို့ ဖမ်းဆီးခံလိုက်ရတဲ့ လူငယ်တွေ သေကုန်ကြပြီလို့ နိုင်ငံခြားက ဗီဒီယိုဖိုင် အဟောင်းကို အသုံးပြုပြီး သတင်းမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/08/12/%e1%80%85%e1%80%85%e1%80%ba%e1%80%99%e1%80%be%e1%80%af%e1%80%91%e1%80%99%e1%80%ba%e1%80%b8%e1%80%96%e1%80%ad%e1%80%af%e1%80%b7-%e1%80%96%e1%80%99%e1%80%ba%e1%80%b8%e1%80%86%e1%80%ae%e1%80%b8%e1%80%81/,1,myanmarfactcheckingnetwork.org
920,စစ်ကောင်စီရဲ့ လက်နက်ကြီးကြောင့် သေဆုံးသွားတဲ့ ပြည်သူတစ်ဦးကို တော်လှန်ရေးတပ်ဖွဲ့ဝင်ဟု စစ်လော်ဘီက ဝါဒဖြန့်,https://myanmarfactcheckingnetwork.org/2025/04/30/%e1%80%85%e1%80%85%e1%80%ba%e1%80%80%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%85%e1%80%ae%e1%80%9b%e1%80%b2%e1%80%b7-%e1%80%9c%e1%80%80%e1%80%ba%e1%80%94%e1%80%80%e1%80%ba%e1%80%80%e1%80%bc%e1%80%ae/,1,myanmarfactcheckingnetwork.org
921,ရုပ်သံအဟောင်းကိုသုံးပြီး ထိုင်းနိုင်ငံမှာ တကျော့ပြန်ငလျင်လှုပ်ခဲ့သည်ဟု သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/04/21/%e1%80%9b%e1%80%af%e1%80%95%e1%80%ba%e1%80%9e%e1%80%b6%e1%80%a1%e1%80%9f%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%b8%e1%80%80%e1%80%ad%e1%80%af%e1%80%9e%e1%80%af%e1%80%b6%e1%80%b8%e1%80%95%e1%80%bc/,1,myanmarfactcheckingnetwork.org
922,ဘရာဇီးနိုင်ငံက “အမျိုးသမီးသီးသန့်”ရွာလေးဆိုတဲ့ မှားယွင်းပြောဆိုမှု အွန်လိုင်းပေါ်ပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.32PC8G3,1,factcheckmyanmar.afp.com
923,ရှမ်းတပ် SSPP ထိန်းချုပ်ရာ နောင်ပိန်ရွာကို စစ်တပ် ဗုံးကြဲ၊ အရပ်သား ၁၀ ဦး သေဆုံး,https://myanmar-now.org/mm/news/66699/,0,myanmar-now.org
924,လူနာများထံမှ ဝင်ငွေခွန်နှစ်ရာခိုင်နှုန်း ထပ်ဆောင်းကောက်ခံခြင်းမပြုရန် ပြည်တွင်းအခွန်အသိပေး,https://news-eleven.com/article/254220,0,news-eleven.com
925,လွိုင်လင်လေးမြို့နယ်ရှိ ထီးစဲခါးကျောင်းတိုက်ဆရာတော်အား အကြမ်းဖက် KNDF/PDF များမှ ရက်ရက်စက်စက် သတ်ဖြတ် ဆိုပြီး ဝါဒဖြန့်,https://myanmarfactcheckingnetwork.org/2024/12/03/%e1%80%9c%e1%80%bd%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%9c%e1%80%84%e1%80%ba%e1%80%9c%e1%80%b1%e1%80%b8%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%94%e1%80%9a%e1%80%ba%e1%80%9b%e1%80%be/,1,myanmarfactcheckingnetwork.org
926,PNLA စစ်သုံ့ပန်းတွေကို ပစ်သတ်ခဲ့တဲ့ သက်သေမှတ်တမ်း ရုပ်သံဖိုင်ကို အတုလို့ သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/06/03/pnla-%e1%80%85%e1%80%85%e1%80%ba%e1%80%9e%e1%80%af%e1%80%b6%e1%80%b7%e1%80%95%e1%80%94%e1%80%ba%e1%80%b8%e1%80%90%e1%80%bd%e1%80%b1%e1%80%80%e1%80%ad%e1%80%af-%e1%80%95%e1%80%85%e1%80%ba%e1%80%9e/,1,myanmarfactcheckingnetwork.org
927,ပေါက်တောမှာ လေကြောင်းတိုက်ခိုက်လို့ AA တပ်ဖွဲ့ဝင် နှစ်ရာကျော်သေဆုံးတယ်ဆိုတဲ့သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2024/09/14/%e1%80%95%e1%80%b1%e1%80%ab%e1%80%80%e1%80%ba%e1%80%90%e1%80%b1%e1%80%ac%e1%80%99%e1%80%be%e1%80%ac-%e1%80%9c%e1%80%b1%e1%80%80%e1%80%bc%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%b8%e1%80%90%e1%80%ad/,1,myanmarfactcheckingnetwork.org
928,တောင်ကိုရီးယားဝန်ကြီးချုပ်ဟောင်းက သမ္မတရွေးကောက်ပွဲ...,https://news-eleven.com/article/302446,0,news-eleven.com
929,နိုင်ငံအလယ်ပိုင်းတွင် စစ်တပ်က အင်အားအလုံးအရင်းဖြင့် ထိုးစစ်အရှိန်မြှင့်နေ,https://myanmar-now.org/mm/news/66503/,0,myanmar-now.org
930,မန္တလေးမြို့တွင် ဓားဖြင့်ခုတ်ပြီး ဖုန်းလုယက်သူနှစ်ဦး ထွက်ပြေးစဉ် ကားတိုက်မိပြီး သေဆုံး,https://news-eleven.com/article/295992,0,news-eleven.com
931,စစ်ကောင်စီမှ ဖမ်းဆီးရမိ လိုင်စင်မဲ့မော်တော်ယာဉ်များကို လိုင်စင်ပြန်လုပ်ပေးမည်ဆိုသည့် ထုတ်ပြန်ချက် အတု,https://myanmarfactcheckingnetwork.org/2025/06/14/%e1%80%85%e1%80%85%e1%80%ba%e1%80%80%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%85%e1%80%ae%e1%80%99%e1%80%be-%e1%80%96%e1%80%99%e1%80%ba%e1%80%b8%e1%80%86%e1%80%ae%e1%80%b8%e1%80%9b%e1%80%99%e1%80%ad/,1,myanmarfactcheckingnetwork.org
932,တိုက်ခိုက်မှုများရှိနေခြင်းကြောင့်...,https://news-eleven.com/article/286071,0,news-eleven.com
933,ရထားမတော်တဆမှုတွင် လက်ပြတ်ခဲ့သည့် ပြင်သစ်အမျိုးသမီး၏လက်များကို...,https://news-eleven.com/international/7393,0,news-eleven.com
934,လူသတ် မြန်မာစစ်ကောင်စီ ပါဝင်သည့် ဆွေးနွေးပွဲ ဂျာမနီ ကျင်းပ,https://yktnews.com/2022/12/71008/,0,yktnews.com
935,၂၀၂၃-၂၀၂၄ ဘဏ္ဍာနှစ် ဧပြီမှ ဇန်နဝါရီလကုန်အထိ ပြည်ပသို့ ဆန်တန်ချိန် တစ်သန်းဝန်းကျင် တင်ပို့ထားပြီး ယခင်နှစ်တင်ပို့မှုထက် ငါးသိန်းခန့် လျော့ကျ,https://news-eleven.com/article/287948,0,news-eleven.com
936,နျူကလီးယားဆိုင်ရာ ပူးတွဲစစ်ရေးလေ့ကျင့်မှုများ ပြုလုပ်ရန်...,https://news-eleven.com/article/242571,0,news-eleven.com
937,မြန်မာစစ်တပ်က စတင်ဖန်တီးခဲ့သည့် ၎င်း၏မအောင်မြင်နိုင်သော ပြည်တွင်းစစ်,https://yktnews.com/2022/07/24908/,0,yktnews.com
938,အိန္ဒိယကမ်းလွန်တွင် ဂျပန်ပိုင် ဓာတုပစ္စည်းများတင်ဆောင်လာသည့်...,https://news-eleven.com/article/286035,0,news-eleven.com
939,အငတ်ဘေးကို ရှောင်လွှဲရန် လာမည့်ခြောက်လအတွင်း ဒေါ်လာ ၆.၈...,https://news-eleven.com/article/195528,0,news-eleven.com
940,■အီရန်က ကာတာရှိ အမေရိကန်စစ်စခန်းတစ်ခုကို ဒုံးကျည်များဖြင့်...,https://news-eleven.com/article/303824,0,news-eleven.com
941,ကျိုက်ထိုမြို့နယ် မလော့ချောင်ကျေးရွာနေ အမျိုးသားတစ်ဦး သေနတ်ဖြင့် ပစ်ခတ်ခံရပြီး သေဆုံး,https://news-eleven.com/article/299582,0,news-eleven.com
942,တိုက်ခိုက်ခံရတဲ့ စစ်တပ်ရဟတ်ယာဥ်' ဆိုပြီး ဓာတ်ပုံဟောင်းတစ်ပုံ လူမှုကွန်ရက်ပေါ် မှားယွင်းပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.36M68V2,1,factcheckmyanmar.afp.com
943,ဒီးမော့ဆိုမြို့ကို စစ်တပ်က အပြည့်အဝပြန်လည်ထိန်းချုပ်လိုက်ပြီဟု ဓာတ်ပုံနဲ့တကွ စစ်ကောင်စီ ဝါဒဖြန့်ချိတဲ့ သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/08/20/%e1%80%92%e1%80%ae%e1%80%b8%e1%80%99%e1%80%b1%e1%80%ac%e1%80%b7%e1%80%86%e1%80%ad%e1%80%af%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%80%e1%80%ad%e1%80%af-%e1%80%85%e1%80%85%e1%80%ba%e1%80%90/,1,myanmarfactcheckingnetwork.org
944,ဂျပန်နှင့် အငြင်းပွားမှုအတွက် တောင်ကိုရီးယားအမျိုးသားတစ်ဦး...,https://news-eleven.com/article/123568,0,news-eleven.com
945,ချင်းပြည်နယ်သို့ ဦးတည်လာသည့် စစ်ကား ၁၃၈ စီးပါ စစ်ယာဉ်တန်းကြောင့် ကားလမ်းများကို CDFက ယာယီပိတ်ပင်,https://yktnews.com/2025/08/225546/,0,yktnews.com
946,တူရကီမြေငလျင်လှုပ်ခတ်မှုနောက်ပိုင်းရိုက်ကူးထားတဲ့ ဗီဒီယိုကို ‘အစ္စရေးတိုက်ခိုက်မှုကြောင့် ပျက်စီးသွားတဲ့ဂါဇာကမ်းမြှောင်ဒေသ’ဆိုပြီး မှားယွင်းပြောဆို,https://factcheckmyanmar.afp.com/doc.afp.com.343E4TC,1,factcheckmyanmar.afp.com
947,ရဟတ်ယာဉ်ပျက်ကျမှုကို စက်ချို့ယွင်းမှုကြောင့်ဟု စစ်ကောင်စီလိမ်လည် ထုတ်ပြန်,https://bur.mizzima.com/2025/05/22/56716,1,bur.mizzima.com
948,ပါကစ္စတန်စစ်တပ်က ပစ်ချလိုက်တဲ့ တိုက်လေယာဉ်ဆိုပြီး AI ဖန်တီးမှုဗီဒီယိုတစ်ခု မှားယွင်းပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.46XC8KD,1,factcheckmyanmar.afp.com
949,PDF ရဲမေကို ပုံဖျက်တိုက်ခိုက်တဲ့ သတင်းအတု,https://bur.mizzima.com/2025/07/20/62623,1,bur.mizzima.com
950,အရေးပေါ်မြွေကိုက်ခံရတဲ့လူနာတွေကို အာတာလွတ်ဥနဲ့ ကုသဖို့ လုံလောက်တဲ့ သုတေသနအထောက်အထားမရှိ,https://factcheckmyanmar.afp.com/doc.afp.com.33W32FR,1,factcheckmyanmar.afp.com
951,ဆီးရီးယား၏ ဒမတ်စကတ် အပြည်ပြည်ဆိုင်ရာလေဆိပ်ကို အစ္စရေးက...,https://news-eleven.com/article/242519,0,news-eleven.com
952,■ မြန်မာ-အိန္ဒိယနယ်စပ်သို့ သယ်ဆောင်ရောင်းဝယ်သည့် ကျပ် ၂ ဒသမ ၇ ဘီလျံကျော်တန်ဖိုးရှိ ဘိန်းဖြူနှင့် စိတ်ကြွရူးသွပ်ဆေးပြားများ ကလေးမြို့နယ်၌ ဖမ်းဆီးရမိ,https://news-eleven.com/article/305339,0,news-eleven.com
953,“ယန်းပဲလက်မှသည် ဆလိုင်းတင်မောင်ဦး အစပြုလို့ သွေးမအေးသင့်သော တော်လှန်ရေး “,https://yktnews.com/2022/12/70201/,0,yktnews.com
954,မင်းအောင်လှိုင် သို့မဟုတ် ဗြမ္မာ့ဦးခေါင်း,https://yktnews.com/2022/07/24529/,0,yktnews.com
955,ရိုက်ကူးရေး ဗီဒီယိုဖိုင်ကိုသုံးပြီး စစ်ကောင်စီတပ်စခန်းတစ်ခုကို PDF ပူးပေါင်းတပ်ဖွဲ့ဝင်တိုက် ထိခိုက်သေဆုံးမှုများဟု သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2024/11/16/%e1%80%9b%e1%80%ad%e1%80%af%e1%80%80%e1%80%ba%e1%80%80%e1%80%b0%e1%80%b8%e1%80%9b%e1%80%b1%e1%80%b8-%e1%80%97%e1%80%ae%e1%80%92%e1%80%ae%e1%80%9a%e1%80%ad%e1%80%af%e1%80%96%e1%80%ad%e1%80%af%e1%80%84/,1,myanmarfactcheckingnetwork.org
956,ဂျပန်တွင် မွေးကင်းစ ကလေးအလောင်းကို ပစ္စည်းသိမ်းဗီရိုထဲ၌...,https://news-eleven.com/international/59366,0,news-eleven.com
957,စားသုံးဆီလက်ကားကုန်သည်များ၊ အရောင်းဆိုင်များက ရည်ညွှန်းစျေးအပေါ် အမြတ် ၁၀ ရာခိုင်နှုန်းထက် ကျော်လွန်ရောင်းချခြင်းမပြုရန်နှင့် လက်ကားစျေးဖြင့် ဝယ်ယူရရှိခြင်းမရှိပါက တိုင်ကြားနိုင်,https://news-eleven.com/article/253212,0,news-eleven.com
958,ရခိုင်ပြည်နယ်တိုက်ပွဲတွေကဆိုပြီး ပြုပြင်ပြောင်းလဲထားတဲ့ အီရန်နိုင်ငံပိုင် ကင်းစောင့်ရေယာဥ်ဓာတ်ပုံ မှားယွင်းပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.36JF3FV,1,factcheckmyanmar.afp.com
959,ဝေဖန်ကဲ့ရဲ့မှုများကို ဥပေက္ခာပြု၍ ဝမ်းစာရှာဖွေနေကြသော...,https://news-eleven.com/article/286026,0,news-eleven.com
960,ရွေးကောက်ပွဲအတွက် စစ်ကိုင်းထိုးစစ်ကြောင့် ဗိုလ်နဂါး လက်နက်ချဖို့ လေသံပြောင်းဆိုတဲ့ သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/08/22/%e1%80%9b%e1%80%bd%e1%80%b1%e1%80%b8%e1%80%80%e1%80%b1%e1%80%ac%e1%80%80%e1%80%ba%e1%80%95%e1%80%bd%e1%80%b2%e1%80%a1%e1%80%90%e1%80%bd%e1%80%80%e1%80%ba-%e1%80%85%e1%80%85%e1%80%ba%e1%80%80%e1%80%ad/,1,myanmarfactcheckingnetwork.org
961,ရေပိုင်နက်အငြင်းပွားမှု ဖြစ်ပွားနေစဉ် စည်းမျဉ်းအခြေပြု...,https://news-eleven.com/international/59178,0,news-eleven.com
962,အထွေထွေရွေးကောက်ပွဲ၌ တိုင်းရင်းသားပါတီများအောင်နိုင်ရန်အတွက် တိုင်းရင်းသားပါတီအချင်းချင်း ထိပ်တိုက်ရင်ဆိုင်ရေး ရှောင်ရှား၍ ကိုယ်စားလှယ်လောင်းရွေးချယ်ရာတွင် ညှိနှိုင်းဆောင်ရွက်ရန် SNDP ပါတီ အထွေထွေအတွင်းရေးမှူး တိုက်တွန်း,https://news-eleven.com/article/182229,0,news-eleven.com
963,အစ္စရေးကို ဒုံးကျည်များဖြင့် ပစ်ခတ်ခဲ့ပြီးနောက်...,https://news-eleven.com/article/303837,0,news-eleven.com
964,အာမေးနီးယားနှင့် အဇာဘိုင်ဂျန်တို့ အပစ်အခတ်ရပ်စဲရေး...,https://news-eleven.com/article/195259,0,news-eleven.com
965,ကရင်နီတွင် စစ်ကောင်စီတပ်၏ အဆိပ်ငွေ့ဗုံးများကြောင့် KNDF/ PDF အဖွဲ့ဝင်များ အချင်းချင်းပစ်သတ်မှုများ ဖြစ်ပွားနေဟု သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2024/12/16/%e1%80%80%e1%80%9b%e1%80%84%e1%80%ba%e1%80%94%e1%80%ae%e1%80%90%e1%80%bd%e1%80%84%e1%80%ba-%e1%80%85%e1%80%85%e1%80%ba%e1%80%80%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%85%e1%80%ae%e1%80%90%e1%80%95/,1,myanmarfactcheckingnetwork.org
966,၂၀၁၆ ခုနှစ်မှ ၂၀၂၀ ပြည့်နှစ်အထိ ပို့ကုန်တင်ပို့ခဲ့ပြီး ပို့ကုန်ရငွေပြန်လည်ဝင်ရောက်ရန် ကျန်ရှိသည့်ကုမ္ပဏီ ၁၉၇ ခုနှင့် ကုမ္ပဏီ၏ ဒါရိုက်တာအဖွဲ့ဝင်များအား အမည်မည်းစာရင်း ကြေညာ,https://news-eleven.com/article/304033,0,news-eleven.com
967,တရုတ်နှင့် စစ်ပွဲအဖြစ်ခံမည်မဟုတ်ဟု ထိုင်ဝမ်အာဏာရ DPP ပါတီ...,https://news-eleven.com/article/286082,0,news-eleven.com
968,အထွေထွေရွေးကောက်ပွဲတွင် ဖလုံ-စဝေါ်ဒီမိုကရက်တစ်ပါတီမှ ကိုယ်စားလှယ်လောင်းများ ကရင်အမျိုးသားဒီမိုကရက်တစ်ပါတီ (KNDP) အမည်ဖြင့် ယှဉ်ပြိုင်ရန်နှင့် ကရင်နိုင်ငံရေးပါတီများ မဲဆန္ဒနယ်မထပ်ရန် ညှိနှိုင်းထားကြောင်း KNDP ပါတီဥက္ကဋ္ဌ ပြောကြား,https://news-eleven.com/article/182368,0,news-eleven.com
969,သပိတ်ကျင်းတွင် စစ်တပ်လက်နက်ကြီးကြောင့် စစ်ရှောင် ၂ ဦး ဒဏ်ရာရ,https://myanmar-now.org/mm/news/66731/,0,myanmar-now.org
970,Pfizer ကိုဗစ်ကာကွယ်ဆေးကို ထိုင်းနိုင်ငံက ပိတ်ပင်လိုက်တယ်ဆိုတဲ့ မှားယွင်းပြောဆိုမှု ထိုင်းကျန်းမာရေးအာဏာပိုင်တွေ ငြင်းဆို,https://factcheckmyanmar.afp.com/doc.afp.com.339F4EQ,1,factcheckmyanmar.afp.com
971,TNLA ကို မိုးကုတ်မြို့ထဲမှ မောင်းထုတ်ပေးရန် စစ်ကောင်စီတပ်အား ပြည်သူများ တောင်းဆိုနေဆိုသည့် ဝါဒဖြန့် သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/04/12/tnla-%e1%80%80%e1%80%ad%e1%80%af-%e1%80%99%e1%80%ad%e1%80%af%e1%80%b8%e1%80%80%e1%80%af%e1%80%90%e1%80%ba%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%91%e1%80%b2%e1%80%99%e1%80%be-%e1%80%99/,1,myanmarfactcheckingnetwork.org
972,မန္တလေးမြို့ ၆၉(A)လမ်း ၁၁၅ လမ်းနှင့် ၁၁၆ လမ်းကြားတွင် အုပ်စုဖွဲ့၍ ဆိုင်ကယ်တစ်စီးအား လုယက်ယူဆောင်,https://news-eleven.com/article/299583,0,news-eleven.com
973,ရခိုင်အမျိုးသားပါတီအနေဖြင့် ၂၀၂၀ အထွေထွေရွေးကောက်ပွဲတွင် အကြောင်းညီညွတ်ပါက ချင်းပြည်နယ် ပလက်ဝမြို့နယ်၌ ဝင်ရောက်ယှဉ်ပြိုင်ရန်ရှိကြောင်း ယင်းပါတီမှ ပြောရေးဆိုခွင့်ရှိသူ ပြောကြား,https://news-eleven.com/article/181949,0,news-eleven.com
974,“NUG ထိန်းချုပ်နယ်မြေမှာ ငလျင်ဒါဏ် ခံရသူတွေကို ကူညီကယ်ဆယ်ရေး မလုပ်ပေးဘူး” ဆိုတဲ့ သတင်းမှား,https://myanmarfactcheckingnetwork.org/2025/04/09/2342/,1,myanmarfactcheckingnetwork.org
975,ဥတ္တရသီရိမြို့နယ်တွင် မိသားစုလိုက် သတ်ဖြတ်ကာ လုယက်မှုကျူးလွန်ခဲ့သူ လေးဦးအား သေဒဏ်နှင့် ထောင်ဒဏ် အသီးသီးကျခံစေရန် တရားရုံးက အမိန့်ချမှတ်,https://news-eleven.com/article/296343,0,news-eleven.com
976,ဆန့်ကျင်ဖက် လက်နက်ကိုင်များကို အရေးနိမ့်လာသည့် မြန်မာစစ်တပ်- အပိုင်း (၁),https://yktnews.com/2022/07/23934/,0,yktnews.com
977,အိုမီခရွန် XBB မျိုးကွဲက ဒဲလ်တာမျိုးကွဲထက် ငါးဆပိုပြင်းထန်တယ်လို့ပြောဆိုထားတဲ့ နားလည်မှုလွဲစေတဲ့ပို့စ်တွေ ပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.336J2TH,1,factcheckmyanmar.afp.com
978,အစ္စရေးရဲ့ အီရန်ကို တိုက်ခိုက်မှုဆိုပြီး မက္ကဆီကိုဒီဇယ်သိုလှောင်ရုံပေါက်ကွဲမှုဗီဒီယို မှားယွင်းပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.64DF7ZQ,1,factcheckmyanmar.afp.com
979,မှော်ဘီတွင် အထည်ချုပ်စက်ရုံ ဖယ်ရီယာဉ် တိမ်းမှောက်ရာ တစ်ဦးသေဆုံးပြီး ၃၀ ကျော်ဒဏ်ရာရရှိ,https://news-eleven.com/article/296300,0,news-eleven.com
980,ရှန်ဟိုင်းလူဦးရေ ၂၅ သန်းထဲက ၇၀ ရာခိုင်နှုန်းသည်...,https://news-eleven.com/article/242576,0,news-eleven.com
981,လောင်းလုံးမှာ စစ်ကောင်စီစစ်ကြောင်း ပစ်သတ်ခဲ့တဲ့အမျိုးသမီးကို PDF လို့ ပုံဖော်သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2024/12/16/%e1%80%9c%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%b8%e1%80%9c%e1%80%af%e1%80%b6%e1%80%b8%e1%80%99%e1%80%be%e1%80%ac-%e1%80%85%e1%80%85%e1%80%ba%e1%80%80%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%85/,1,myanmarfactcheckingnetwork.org
982,ပြည်တွင်းဆန်စျေးနှုန်း မြင့်တက်မှုအပေါ် ထိန်းညှိနိုင်ရန် ဆန်ပြည်ပတင်ပို့မှုကို လျှော့ချကာ ဆန်ကွဲနှင့် ပေါင်းဆန်ကိုသာ ဦးစားပေးတင်ပို့ရန် စီစဉ်,https://news-eleven.com/article/287894,0,news-eleven.com
983,ယင်လက် လွတ်မြောက်သွားမှုအတွက် ထိုင်းစစ်အစိုးရအား မဟာမိတ်များက...,https://news-eleven.com/international/7649,0,news-eleven.com
984,ဗြိတိန်၌ သြဇာလွှမ်းမိုးမှု အရှိဆုံး...,https://news-eleven.com/news/59327,0,news-eleven.com
985,မြန်မာအမျိုးသားလေကြောင်းလိုင်းက ရန်ကုန်အခြေပြု၍ တရုတ်ပြည်သူ့သမ္မတနိုင်ငံအတွင်းရှိ မြို့များနှင့် ကွာလာလမ်ပူ၊ စင်ကာပူ၊ ဟောင်ကောင်နှင့် အိန္ဒိယနိုင်ငံတို့သို့ ကုန်ပစ္စည်းသယ်ယူပို့ဆောင်ရေး လေကြောင်းခရီးစဉ်ပျံသန်းမည်,https://news-eleven.com/article/253836,0,news-eleven.com
986,PDF အချင်းချင်း မုဒိန်းမှုဖြင့်ဖမ်းသည်ဆိုသော ရုပ်သံမှာ သတင်းအမှားသာဖြစ်,https://bur.mizzima.com/2025/08/10/64868,1,bur.mizzima.com
987,ဇာတ်မြူးသရုပ်ဆောင်က အနိုင်ရဖွယ်ရှိနေသည့်...,https://news-eleven.com/article/101366,0,news-eleven.com
988,သတင်း,https://myanmar-now.org/mm/news/category/news/page/5/,0,myanmar-now.org
989,၂၀၀၀ ပြည့်နှစ်မှစတင်၍ ရာသီဥတုပြောင်းလဲမှုကြောင့်...,https://news-eleven.com/article/195425,0,news-eleven.com
990,အင်အားပြင်းမုန်တိုင်းကြောင့် ပျက်စီးသွားတဲ့ ဖိလစ်ပိုင်မြို့ရဲ့ ဓာတ်ပုံဖြစ်ပြီး 'တိုင်ဖွန်းယာဂီတိုက်ခတ်ပြီးနောက် ဗီယက်နမ်ကပုံ' မဟုတ်,https://factcheckmyanmar.afp.com/doc.afp.com.36GG8R2,1,factcheckmyanmar.afp.com
991,မြန်မာပလာဇာရှေ့ ကမ္ဘာအေးဘုရားလမ်းပေါ်တွင် သစ်ပင်လဲကျသဖြင့် မော်တော်ယာဉ်နှစ်စီး ပိမိကာ လမ်းပိတ်ဆို့မှုဖြစ်ပွားခဲ့,https://news-eleven.com/article/295420,0,news-eleven.com
992,ချောမွေ့စွာပြီးဆုံးခဲ့သည့် အင်ဒိုနီးရှားရွေးကောက်ပွဲက...,https://news-eleven.com/article/101308,0,news-eleven.com
993,အမေရိကန်၏ ဗုံးကြဲတိုက်ခိုက်မှုများတွင် အီရန်နျူကလီးယားစီမံကိန်း...,https://news-eleven.com/article/303870,0,news-eleven.com
994,ဆန္ဒပြပွဲတွင် မင်းအောင်လှိုင် အသုဘပွဲပြုလုပ်ခဲ့၍ ငလျင်လှုပ်ဆိုသည့် ဝါဒဖြန့်ချိမှု,https://myanmarfactcheckingnetwork.org/2025/04/01/%e1%80%86%e1%80%94%e1%80%b9%e1%80%92%e1%80%95%e1%80%bc%e1%80%95%e1%80%bd%e1%80%b2%e1%80%90%e1%80%bd%e1%80%84%e1%80%ba-%e1%80%99%e1%80%84%e1%80%ba%e1%80%b8%e1%80%a1%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba/,1,myanmarfactcheckingnetwork.org
995,စစ်ကောင်စီ မီးရှို့ဖျက်စီးခဲ့သည့် ဆိုင်းတောင်(ဆိပ်မူ)ရွာကို KIAက ဒရုန်းဗုံးကြဲတိုက်ခိုက် ဟုဆိုသည့် သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2024/09/17/%e1%80%85%e1%80%85%e1%80%ba%e1%80%80%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%85%e1%80%ae-%e1%80%99%e1%80%ae%e1%80%b8%e1%80%9b%e1%80%be%e1%80%ad%e1%80%af%e1%80%b7%e1%80%96%e1%80%bb%e1%80%80%e1%80%ba/,1,myanmarfactcheckingnetwork.org
996,၂၀၂၄ ထိုင်ဝမ်ငလျင်က ကြောင်ကယ်ဆယ်ရေးဓာတ်ပုံတွေကို ထိုင်းနိုင်ငံကဆိုပြီး မှားယွင်းပြောဆို,http://factcheckmyanmar.afp.com/doc.afp.com.39TD7CP,1,factcheckmyanmar.afp.com
